id,brand,model,trim,full_name,url,price_tnd,price_original,discount_tnd,has_discount,engine_cc,cv_fiscal,cv_din,torque_nm,top_speed_kmh,acceleration_0_100,fuel_type,consumption_mixed,consumption_city,consumption_highway,co2_emissions,fuel_tank_liters,transmission,gearbox_speeds,drivetrain,length_mm,width_mm,height_mm,wheelbase_mm,trunk_liters,weight_kg,body_type,doors,seats,warranty_years,is_electric,is_hybrid,battery_kwh,range_km,is_new,is_populaire,concessionnaire,scraped_at
changan_star_truck_double_cabine_1_2_l,Changan,Star Truck Double Cabine,1.2 L,Changan Star Truck Double Cabine 1.2 L,https://www.automobile.tn/fr/neuf/changan/star-truck-double-cabine/1.2-l,49900,,,False,1243,7,98,119,120,,essence,7.4,,,,,manual,,RWD,4660,1645,1890,,,,Pick up,4,5,1,False,False,,,False,False,,2026-01-27T17:53:32.431319
changan_hunter_1_9_l_turbo_diesel_4x4,Changan,Hunter,1.9 L Turbo Diesel 4x4,Changan Hunter 1.9 L Turbo Diesel 4x4,https://www.automobile.tn/fr/neuf/changan/hunter/1.9-l-turbo-diesel-4x4,123046,,,False,1910,6,150,350,171,15.8,diesel,8.0,,,,,manual,,AWD,5330,1930,1835,,,,Pick up,4,5,3,False,False,,,False,False,,2026-01-27T17:53:32.473013
chery_tiggo_1x_populaire_1_0_l_turbo_cvt,Chery,Tiggo 1X populaire,1.0 L Turbo CVT,Chery Tiggo 1X populaire 1.0 L Turbo CVT,https://www.automobile.tn/fr/neuf/chery/tiggo-1x-populaire/1.0-l-turbo-cvt,32340,,,False,998,4,70,117,170,15.3,essence,6.3,,,,,automatic,,FWD,4200,1760,1570,,420,,SUV,5,5,3,False,False,,,False,True,,2026-01-27T17:53:32.548805
chery_tiggo_4_pro_1_5_l_cvt,Chery,Tiggo 4 Pro,1.5 L CVT,Chery Tiggo 4 Pro 1.5 L CVT,https://www.automobile.tn/fr/neuf/chery/tiggo-4-pro/1.5-t-cvt,79900,,,False,1499,6,113,138,165,9.7,essence,7.3,,,,,automatic,,FWD,4318,1831,1679,,340,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:32.356538
chery_tiggo_7_pro_1_5_t_cvt,Chery,Tiggo 7 Pro,1.5 T CVT,Chery Tiggo 7 Pro 1.5 T CVT,https://www.automobile.tn/fr/neuf/chery/tiggo-7/1.5-t-cvt-2025,96500,,,False,1498,9,147,210,185,9.7,essence,7.9,,,,,automatic,,FWD,4513,1862,1696,,475,,SUV,5,5,7,False,False,,,False,False,,2026-01-27T17:53:32.404422
chery_arrizo_8_1_6_t_gdi_luxury_bva,Chery,Arrizo 8,1.6 T-GDi Luxury BVA,Chery Arrizo 8 1.6 T-GDi Luxury BVA,https://www.automobile.tn/fr/neuf/chery/arrizo-8/1.6-t-gdi-bva,109900,,,False,1598,10,185,275,195,9.8,essence,6.2,,,,,automatic,,FWD,4757,1832,1471,,520,,Berline,4,5,7,False,False,,,False,False,,2026-01-27T17:53:32.592702
chery_tiggo_3x_1_5_l_comfort_bvm,Chery,Tiggo 3X,1.5 L Comfort BVM,Chery Tiggo 3X 1.5 L Comfort BVM,https://www.automobile.tn/fr/neuf/chery/tiggo-3x/1.5-l-bvm-comfort,57900,,,False,1499,6,113,138,170,13.0,essence,7.1,,,,,manual,,FWD,4200,1760,1570,,420,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:32.630192
chery_tiggo_3x_1_0_l_turbo_cvt_luxury,Chery,Tiggo 3X,1.0 L Turbo CVT Luxury,Chery Tiggo 3X 1.0 L Turbo CVT Luxury,https://www.automobile.tn/fr/neuf/chery/tiggo-3x/1.0-l-turbo-cvt-luxury,66990,,,False,998,6,102,150,170,14.2,essence,5.9,,,,,automatic,,FWD,4200,1760,1570,,420,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:32.821770
chery_arrizo_5_1_5_l_comfort_bvm,Chery,Arrizo 5,1.5 L Comfort BVM,Chery Arrizo 5 1.5 L Comfort BVM,https://www.automobile.tn/fr/neuf/chery/arrizo-5/1.5-l-bvm,59490,,,False,1499,7,115,141,180,12.4,essence,6.4,,,,,manual,,FWD,4690,1825,1482,,430,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:32.865509
chery_arrizo_5_1_5_l_cvt_luxury,Chery,Arrizo 5,1.5 L CVT Luxury,Chery Arrizo 5 1.5 L CVT Luxury,https://www.automobile.tn/fr/neuf/chery/arrizo-5/1.5-l-cvt-luxury,69490,,,False,1499,7,115,141,180,12.4,essence,6.4,,,,,automatic,,FWD,4690,1825,1482,,430,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:33.005217
chevrolet_groove_1_5_l_premier,Chevrolet,Groove,1.5 L Premier,Chevrolet Groove 1.5 L Premier,https://www.automobile.tn/fr/neuf/chevrolet/groove/1.5-l-premier-2022,85825,,,False,1485,6,106,140,160,13.2,essence,7.3,,,,,automatic,,FWD,4220,1740,1615,,320,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:32.963425
chevrolet_captiva_1_5_turbo_cvt_5_places,Chevrolet,Captiva,1.5 Turbo CVT 5 places,Chevrolet Captiva 1.5 Turbo CVT 5 places,https://www.automobile.tn/fr/neuf/chevrolet/captiva/1.5-turbo-cvt-2025-5-places,93920,,,False,1451,9,147,255,180,9.5,essence,9.2,12.0,7.6,,,automatic,,FWD,4670,1835,1750,,429,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:33.049032
chevrolet_captiva_1_5_turbo_cvt_7_places,Chevrolet,Captiva,1.5 Turbo CVT 7 places,Chevrolet Captiva 1.5 Turbo CVT 7 places,https://www.automobile.tn/fr/neuf/chevrolet/captiva/1.5-turbo-cvt-2025-7-places,95920,,,False,1451,9,147,255,180,9.5,essence,9.2,12.0,7.6,,,automatic,,FWD,4670,1835,1750,,429,,SUV,5,7,2,False,False,,,False,False,,2026-01-27T17:53:33.088955
citroen_c3_populaire_1_2_l,Citroen,C3 Populaire,1.2 L,Citroën C3 Populaire 1.2 L,https://www.automobile.tn/fr/neuf/citroen/c3-populaire/1.2-l,34626,,,False,1199,4,75,118,175,13.3,essence,5.4,6.4,4.7,,,manual,,FWD,3999,1749,1474,,300,,Citadine,5,5,3,False,False,,,False,True,,2026-01-27T17:53:33.267500
citroen_berlingo_1_6_l_hdi,Citroen,Berlingo,1.6 L HDI,Citroën Berlingo 1.6 L HDI,https://www.automobile.tn/fr/neuf/citroen/berlingo-multispace/1.6-l-hdi,101900,,,False,1560,5,92,215,160,13.4,diesel,4.8,5.1,4.3,,,manual,,FWD,4410,1921,1818,,,,Monospace,5,5,3,False,False,,,False,False,,2026-01-27T17:53:33.322285
citroen_jumpy_combi_2_0_l_hdi_9_places,Citroen,Jumpy Combi,2.0 L HDI 9 places,Citroën Jumpy Combi 2.0 L HDI 9 places,https://www.automobile.tn/fr/neuf/citroen/jumpy-combi/2.0-l-hdi-9-places,152900,,,False,1997,8,150,370,170,9.9,diesel,5.5,6.0,5.2,,,manual,,FWD,4960,1920,1890,,,,Monospace,4,9,3,False,False,,,False,False,,2026-01-27T17:53:33.295396
citroen_berlingo_van_1_6_l_hdi_630_kg_pro_edition_3_places,Citroen,Berlingo Van,1.6 L HDI 630 KG Pro Edition 3 places,Citroën Berlingo Van 1.6 L HDI 630 KG Pro Edition 3 places,https://www.automobile.tn/fr/neuf/citroen/berlingo-van/1.6-l-hdi-pro-edition-650-kg,67490,,,False,1560,5,92,215,160,13.4,diesel,4.8,5.1,4.3,,,manual,,FWD,4403,1848,1803,,3,,Utilitaire,5,3,3,False,False,,,False,False,,2026-01-27T17:53:33.365372
citroen_jumpy_fourgon_2_0_l_hdi,Citroen,Jumpy Fourgon,2.0 L HDI,Citroën Jumpy Fourgon 2.0 L HDI,https://www.automobile.tn/fr/neuf/citroen/jumpy-fourgon/2.0-l-hdi-2025,88900,,,False,1997,8,150,370,170,9.9,diesel,5.5,6.0,5.2,,,manual,,FWD,4980,1920,1955,,5,,Utilitaire,5,3,3,False,False,,,False,False,,2026-01-27T17:53:33.396291
citroen_c4_x_1_2_l__plus_eat8,Citroen,C4 X,1.2 L  Plus EAT8,Citroën C4 X 1.2 L  Plus EAT8,https://www.automobile.tn/fr/neuf/citroen/c4-x/1.2-l-eat8-plus,84900,,,False,1199,7,130,230,200,9.7,essence,6.0,7.4,5.2,,,automatic,,FWD,4580,1800,1525,,510,,Berline,4,5,3,False,False,,,True,False,,2026-01-27T17:53:33.726600
citroen_c4_x_1_2_l__max_eat8,Citroen,C4 X,1.2 L  Max EAT8,Citroën C4 X 1.2 L  Max EAT8,https://www.automobile.tn/fr/neuf/citroen/c4-x/1.2-l-eat8-max,90900,,,False,1199,7,130,230,200,9.7,essence,6.0,7.4,5.2,,,automatic,,FWD,4580,1800,1525,,510,,Berline,4,5,3,False,False,,,True,False,,2026-01-27T17:53:33.630658
citroen_c4_x_1_2_l__max___eat8,Citroen,C4 X,1.2 L  Max + EAT8,Citroën C4 X 1.2 L  Max + EAT8,https://www.automobile.tn/fr/neuf/citroen/c4-x/1.2-l-eat8-max-plus,94900,,,False,1199,7,130,230,200,9.7,essence,6.0,7.4,5.2,,,automatic,,FWD,4580,1800,1525,,510,,Berline,4,5,3,False,False,,,True,False,,2026-01-27T17:53:33.755039
citroen_jumper_2_2_l_hdi__l2h2_11_5m3,Citroen,Jumper,2.2 L HDI  L2H2 11.5m3,Citroën Jumper 2.2 L HDI  L2H2 11.5m3,https://www.automobile.tn/fr/neuf/citroen/jumper/2.2-l-hdi-l2h2-11.5m3,97900,,,False,2179,7,140,340,,,diesel,,,,,,manual,,FWD,5413,1870,2522,,11,,Utilitaire,5,3,3,False,False,,,False,False,,2026-01-27T17:53:33.595132
citroen_jumper_2_2_l_hdi__l3h3_15m3,Citroen,Jumper,2.2 L HDI  L3H3 15m3,Citroën Jumper 2.2 L HDI  L3H3 15m3,https://www.automobile.tn/fr/neuf/citroen/jumper/2.2-l-hdi-l3h3-15m3,101900,,,False,2179,7,140,340,,,diesel,,,,,,manual,,FWD,5998,1870,2760,,15,,Utilitaire,5,3,3,False,False,,,False,False,,2026-01-27T17:53:33.698828
cupra_leon_1_4_tsi,Cupra,Leon,1.4 TSI,Cupra Leon 1.4 TSI,https://www.automobile.tn/fr/neuf/cupra/leon/1.4-tsi-2025,137980,,,False,1395,8,150,250,215,8.2,essence,5.0,5.9,4.5,118,,automatic,,FWD,4398,1799,1444,,380,,Compacte,5,5,3,False,False,,,False,False,,2026-01-27T17:53:33.787688
cupra_leon_1_4_tsi_sport,Cupra,Leon,1.4 TSI Sport,Cupra Leon 1.4 TSI Sport,https://www.automobile.tn/fr/neuf/cupra/leon/1.4-tsi-2025-sport,146980,,,False,1395,8,150,250,215,8.2,essence,5.0,5.9,4.5,118,,automatic,,FWD,4398,1799,1444,,380,,Compacte,5,5,3,False,False,,,False,False,,2026-01-27T17:53:33.890663
cupra_terramar_1_4_tsi,Cupra,Terramar,1.4 TSI,Cupra Terramar 1.4 TSI,https://www.automobile.tn/fr/neuf/cupra/terramar/1.4-tsi,172980,,,False,1395,8,150,250,205,9.3,essence,6.1,,,139,,automatic,,FWD,4519,1863,1584,,400,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:33.850926
cupra_terramar_1_4_tsi_sport,Cupra,Terramar,1.4 TSI Sport,Cupra Terramar 1.4 TSI Sport,https://www.automobile.tn/fr/neuf/cupra/terramar/1.4-tsi-sport,184980,,,False,1395,8,150,250,205,9.3,essence,6.1,,,139,,automatic,,FWD,4519,1863,1584,,400,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:33.817832
dacia_sandero_1_0_l_tce,Dacia,Sandero,1.0 L TCE,Dacia Sandero 1.0 L TCE,https://www.automobile.tn/fr/neuf/dacia/sandero/1.0-l-tce,58450,,,False,999,5,100,170,177,11.9,essence,5.8,7.1,5.1,,,manual,,FWD,4057,1733,1523,,320,,Citadine,5,5,2,False,False,,,False,False,,2026-01-27T17:53:34.125229
dacia_logan_1_0_l_tce__cran_tactile,Dacia,Logan,1.0 L TCE Écran tactile,Dacia Logan 1.0 L TCE Écran tactile,https://www.automobile.tn/fr/neuf/dacia/logan/1.0-l-tce-2023,62980,,,False,999,5,100,160,180,12.4,essence,5.5,,,,,manual,,FWD,4396,1848,1501,,528,,Berline,4,5,2,False,False,,,False,False,,2026-01-27T17:53:34.154661
dacia_duster_1_5_l_dci_4x2,Dacia,Duster,1.5 L dCi 4x2,Dacia Duster 1.5 L dCi 4x2,https://www.automobile.tn/fr/neuf/dacia/duster/1.5-l-dci-4x2,106950,,,False,1461,6,115,260,180,10.5,diesel,4.7,,,,,manual,,FWD,4343,1813,1656,,594,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:34.418271
dacia_sandero_stepway_1_0_l,Dacia,Sandero Stepway,1.0 L,Dacia Sandero Stepway 1.0 L,https://www.automobile.tn/fr/neuf/dacia/sandero-stepway/1.0-l,62990,,,False,999,6,100,170,177,11.9,essence,7.2,,,,,manual,,FWD,4099,1784,1580,,328,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:34.660154
dacia_sandero_stepway_1_0_l_bva,Dacia,Sandero Stepway,1.0 L BVA,Dacia Sandero Stepway 1.0 L BVA,https://www.automobile.tn/fr/neuf/dacia/sandero-stepway/1.0-l-bva,72990,,,False,999,6,100,170,177,11.9,essence,7.2,,,,,automatic,,FWD,4099,1784,1580,,328,,SUV,5,5,2,False,False,,,False,False,,2026-01-27T17:53:34.447913
dfsk_ec75_50_38_kwh,Dfsk,EC75,50.38 kWh,DFSK EC75 50.38 kWh,https://www.automobile.tn/fr/neuf/dfsk/ec75/50.38-kwh,84900,,,False,,3,94,230,100,,electric,,,,,,automatic,,FWD,5130,1860,2020,,7,,Utilitaire,2,2,7,True,False,50.38,240,False,False,,2026-01-27T17:53:34.538979
dfsk_glory_580_1_5_t_luxury_cvt,Dfsk,Glory 580,1.5 T Luxury CVT,DFSK Glory 580 1.5 T Luxury CVT,https://www.automobile.tn/fr/neuf/dfsk/glory-580/1.5-l-cvt-luxury,99900,,,False,1499,8,145,220,180,8.8,essence,8.2,,,,,automatic,,FWD,4680,1845,1715,,,,SUV,5,7,7,False,False,,,False,False,,2026-01-27T17:53:34.583911
dfsk_glory_ix5_1_5_t_deluxe_cvt,Dfsk,Glory iX5,1.5 T Deluxe CVT,DFSK Glory iX5 1.5 T Deluxe CVT,https://www.automobile.tn/fr/neuf/dfsk/glory-ix5/1.5-t-deluxe-cvt,104900,,,False,1498,9,140,220,180,8.8,essence,8.6,,,,,automatic,,FWD,4685,1865,1645,,379,,SUV,5,5,7,False,False,,,False,False,,2026-01-27T17:53:34.617115
dfsk_c31_1_5_l_simple_cabine_dlx,Dfsk,C31,1.5 L Simple Cabine DLX,DFSK C31 1.5 L Simple Cabine DLX,https://www.automobile.tn/fr/neuf/dfsk/c31/1.5-l-simple-cabine-dlx,44900,,,False,1493,7,101,136,,,essence,8.0,,,,,manual,,RWD,4730,1655,1890,,,,Pick up,2,2,2,False,False,,,False,False,,2026-01-27T17:53:34.479311
dfsk_c32_1_5_l_double_cabine_dlx,Dfsk,C32,1.5 L Double Cabine DLX,DFSK C32 1.5 L Double Cabine DLX,https://www.automobile.tn/fr/neuf/dfsk/c32/1.5-l-double-cabine-dlx,52900,,,False,1493,7,101,136,,,essence,8.0,,,,,manual,,RWD,4940,1655,1910,,,,Pick up,4,5,2,False,False,,,False,False,,2026-01-27T17:53:34.387312
dfsk_e5_phev_1_5_l_confort,Dfsk,E5 PHEV,1.5 L Confort,DFSK E5 PHEV 1.5 L Confort,https://www.automobile.tn/fr/neuf/dfsk/e5/1.5-l-phev-confort,76900,,,False,1498,5,275,300,180,7.8,essence,5.5,,,,,automatic,,FWD,4760,1865,1710,,542,,SUV,5,7,7,False,False,17.52,87,True,False,,2026-01-27T17:53:34.944926
dfsk_e5_phev_1_5_l_prestige,Dfsk,E5 PHEV,1.5 L Prestige,DFSK E5 PHEV 1.5 L Prestige,https://www.automobile.tn/fr/neuf/dfsk/e5/1.5-l-phev-prestige,87900,,,False,1498,5,275,300,180,7.8,essence,5.5,,,,,automatic,,FWD,4760,1865,1710,,542,,SUV,5,7,7,False,False,17.52,87,True,False,,2026-01-27T17:53:34.702324
dfsk_glory_500_1_5__mt,Dfsk,Glory 500,1.5  MT,DFSK Glory 500 1.5  MT,https://www.automobile.tn/fr/neuf/dfsk/glory-500/1.5-mt,69900,,,False,1498,7,115,147,180,8.8,essence,7.3,,,,,manual,,FWD,4385,1850,1645,,320,,SUV,5,5,7,False,False,,,False,False,,2026-01-27T17:53:35.036434
dfsk_glory_500_1_5_cvt,Dfsk,Glory 500,1.5 CVT,DFSK Glory 500 1.5 CVT,https://www.automobile.tn/fr/neuf/dfsk/glory-500/1.5-t-cvt,79900,,,False,1498,7,115,147,180,8.8,essence,6.5,7.5,5.4,,,automatic,,FWD,4385,1850,1645,,320,,SUV,5,5,7,False,False,,,False,False,,2026-01-27T17:53:35.204407
dfsk_k01s_simple_cabine_std,Dfsk,K01S,Simple Cabine STD,DFSK K01S Simple Cabine STD,https://www.automobile.tn/fr/neuf/dfsk/k01s/simple-cabine-std,32900,,,False,1000,5,58,88,115,,essence,7.5,,,,,manual,,RWD,3910,1560,1810,,,,Pick up,2,2,2,False,False,,,False,False,,2026-01-27T17:53:35.425852
dfsk_k01s_simple_cabine_dlx,Dfsk,K01S,Simple Cabine DLX,DFSK K01S Simple Cabine DLX,https://www.automobile.tn/fr/neuf/dfsk/k01s/simple-cabine-dlx,34900,,,False,1000,5,58,88,115,,essence,7.5,,,,,manual,,RWD,3910,1560,1810,,,,Pick up,2,2,2,False,False,,,False,False,,2026-01-27T17:53:35.261325
dfsk_k01h_large_cabine_1_1_l_std,Dfsk,K01H,Large Cabine 1.1 l STD,DFSK K01H Large Cabine 1.1 l STD,https://www.automobile.tn/fr/neuf/dfsk/k01h/large-cabine-1.1-l-std,35900,,,False,1050,6,50,83,,,essence,6.1,,,,,manual,,RWD,4500,1560,1850,,,,Pick up,2,2,2,False,False,,,False,False,,2026-01-27T17:53:35.127163
dfsk_k01h_large_cabine_1_1_l_dlx,Dfsk,K01H,Large Cabine 1.1 l DLX,DFSK K01H Large Cabine 1.1 l DLX,https://www.automobile.tn/fr/neuf/dfsk/k01h/large-cabine-1.1-l-dlx,37900,,,False,1050,6,50,83,,,essence,6.1,,,,,manual,,RWD,4500,1560,1850,,,,Pick up,2,2,2,False,False,,,False,False,,2026-01-27T17:53:35.232006
dfsk_k02s_1_0_l_double_cabine_std,Dfsk,K02S,1.0 l Double Cabine STD,DFSK K02S 1.0 l Double Cabine STD,https://www.automobile.tn/fr/neuf/dfsk/k02s/double-cabine-1.0-l-std,40900,,,False,1000,5,58,88,115,,essence,7.5,,,,,manual,,RWD,4600,1560,1840,,,,Pick up,4,5,2,False,False,,,False,False,,2026-01-27T17:53:35.401140
dfsk_k02s_1_0_l_double_cabine_dlx,Dfsk,K02S,1.0 l Double Cabine DLX,DFSK K02S 1.0 l Double Cabine DLX,https://www.automobile.tn/fr/neuf/dfsk/k02s/double-cabine-1.0-l-dlx,42900,,,False,1000,5,58,88,115,,essence,7.5,,,,,manual,,RWD,4600,1560,1840,,,,Pick up,4,5,2,False,False,,,False,False,,2026-01-27T17:53:35.289345
dongfeng_shine_max_hybride_1_5_t_hev_e_cvt,Dongfeng,Shine Max Hybride,1.5 T HEV E-CVT,Dongfeng Shine Max Hybride 1.5 T HEV E-CVT,https://www.automobile.tn/fr/neuf/dongfeng/shine-max/1.5-t-hev,90990,,,False,1476,9,205,230,210,10.0,essence,4.3,,,,,automatic,,FWD,4797,1870,1475,,506,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:35.369076
dongfeng_forthing_t5_evo_1_5_l_turbo,Dongfeng,Forthing T5 EVO,1.5 L Turbo,Dongfeng Forthing T5 EVO 1.5 L Turbo,https://www.automobile.tn/fr/neuf/dongfeng/t5-evo/1.5-l-turbo,118900,,,False,1500,9,176,260,240,9.5,essence,6.9,,,,,automatic,,FWD,4565,1860,1690,,480,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:35.727406
dongfeng_box_31_4_kwh,Dongfeng,Box,31.4 KWH,Dongfeng Box 31.4 KWH,https://www.automobile.tn/fr/neuf/dongfeng/box/31.4-kwh,49990,,,False,,3,94,160,140,12.5,electric,,,,,,automatic,,FWD,4030,1810,1570,,326,,Compacte,5,5,5,True,False,31.4,237,False,False,,2026-01-27T17:53:35.655539
dongfeng_box_42_3_kwh_style_,Dongfeng,Box,42.3 KWH Style+,Dongfeng Box 42.3 KWH Style+,https://www.automobile.tn/fr/neuf/dongfeng/box/42.3-kwh-styleplus,56990,,,False,,3,94,160,140,12.5,electric,,,,,,automatic,,FWD,4030,1810,1570,,326,,Compacte,5,5,5,True,False,42.3,344,False,False,,2026-01-27T17:53:35.769841
dongfeng_shine_1_5_mach_power,Dongfeng,Shine,1.5 Mach Power,Dongfeng Shine 1.5 Mach Power,https://www.automobile.tn/fr/neuf/dongfeng/shine/1.5-mach-power,64990,,,False,1496,6,117,150,180,13.0,essence,6.7,,,,,manual,,FWD,4670,1812,1490,,454,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:36.009716
dongfeng_shine_1_5_mach_power_bva,Dongfeng,Shine,1.5 Mach Power BVA,Dongfeng Shine 1.5 Mach Power BVA,https://www.automobile.tn/fr/neuf/dongfeng/shine/1.5-mach-power-bva,72990,,,False,1496,6,117,150,180,13.0,essence,6.0,,,,,automatic,,FWD,4670,1812,1490,,454,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:36.231815
dongfeng_rich_6_2_5_turbo_diesel_4x2_thunder,Dongfeng,Rich 6,2.5 Turbo Diesel 4X2 Thunder,Dongfeng Rich 6 2.5 Turbo Diesel 4X2 Thunder,https://www.automobile.tn/fr/neuf/dongfeng/rich-6/2.5-turbo-diesel-4x2-thunder,93900,,,False,2498,8,140,305,150,,diesel,7.3,,,,,manual,,RWD,5290,1850,1810,,,,Pick up,4,5,3,False,False,,,False,False,,2026-01-27T17:53:36.156772
dongfeng_rich_6_2_5_turbo_diesel_4x4_thunder,Dongfeng,Rich 6,2.5 Turbo Diesel 4X4 Thunder,Dongfeng Rich 6 2.5 Turbo Diesel 4X4 Thunder,https://www.automobile.tn/fr/neuf/dongfeng/rich-6/2.5-turbo-diesel-4x4-thunder,103900,,,False,2498,8,140,305,150,,diesel,7.3,,,,,manual,,AWD,5290,1850,1810,,,,Pick up,4,5,3,False,False,,,False,False,,2026-01-27T17:53:36.087366
faw_bestune_b70_1_5_l_turbo_luxury_bva,Faw,Bestune B70,1.5 l Turbo Luxury BVA,Faw Bestune B70 1.5 l Turbo Luxury BVA,https://www.automobile.tn/fr/neuf/faw/bestune-b70/1.5-l-turbo-bva-luxury,94970,,,False,1498,8,169,258,200,8.5,essence,6.8,9.2,5.4,,,automatic,,FWD,4810,1840,1455,,520,,Berline,5,5,5,False,False,,,False,False,,2026-01-27T17:53:36.127912
faw_bestune_t90_1_5_l_turbo_premium_bva,Faw,Bestune T90,1.5 l Turbo Premium BVA,Faw Bestune T90 1.5 l Turbo Premium BVA,https://www.automobile.tn/fr/neuf/faw/bestune-t90/1.5-l-turbo-bva-premium,99990,,,False,1498,8,169,258,200,10.1,essence,7.0,9.3,5.7,,,automatic,,FWD,4718,1880,1710,,560,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:36.048335
faw_bestune_t77_pro_1_5_l_luxury_bva,Faw,Bestune T77 Pro,1.5 l Luxury BVA,Faw Bestune T77 Pro 1.5 l Luxury BVA,https://www.automobile.tn/fr/neuf/faw/bestune-t77/1.5-l-160-ch,113777,,,False,1498,9,160,258,192,10.5,essence,7.1,,,,,automatic,,FWD,4525,1845,1615,,342,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:36.306886
